action_count_0,action_count_1,avg_sinr_db,avg_tos_s,dense_reward,episode,epsilon,eval_best_safety_score_so_far,eval_safety_score,eval_unsafe_extra_ho_mean,eval_unsafe_extra_rb_per_s_ue_mean,eval_unsafe_outage_time_saved_s_mean,eval_unsafe_reward_gain_mean,eval_unsafe_rlf_delta_mean,eval_unsafe_sinr_gain_db_mean,eval_unsafe_uho_delta_mean,eval_unsafe_uho_per_ho_delta_mean,ho_count,kpi_score,loss,mean_train_reward,method,outage_fraction,outage_time_s,rb_count,rb_per_s_ue,reward,rl_base_step_reward,rl_training_reward,rlf_count,scenario_idx,scenario_random_mix,scenario_seed,short_tos_count,train_standard_baseline_reward,train_standard_extra_ho,train_standard_extra_rb_per_s_ue,train_standard_outage_time_saved_s,train_standard_reward_gain,train_standard_rlf_delta,train_standard_safety_score,train_standard_sinr_gain_db,train_standard_uho_delta,train_unsafe_baseline_reward,train_unsafe_extra_ho,train_unsafe_extra_rb_per_s_ue,train_unsafe_outage_time_saved_s,train_unsafe_reward_gain,train_unsafe_rlf_delta,train_unsafe_safety_score,train_unsafe_sinr_gain_db,train_unsafe_uho_delta,uho_count,uho_per_ho
83,7,1.546098171127647,2.6999999999999957,1668.1399930134085,1762,0.01999999999999999,,,,,,,,,,,6,15.336500804953252,0.0008828079444356263,0.9267444405630052,Simple-DQN-HO,0.1111111111111111,2.0,49,2.7222222222222223,15.336500804953252,20.0,1668.1399930134085,2,0,0,10009,0,34.45122284706106,1.0,-0.22222222222222232,-1.2,-19.114722042107807,1.0,-255.5796214636686,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.22222222222222232,-1.2,-32.459206561846074,2.0,-439.9271381436157,-1.9839657908848065,-1.0,0,0.0
84,6,1.546098171127647,2.6999999999999957,1670.3519930134084,1763,0.01999999999999999,,,,,,,,,,,6,15.336539266491712,0.001330815372057259,0.9279733294518941,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,15.336539266491712,20.0,1670.3519930134084,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.11468358056935,1.0,-255.57958300213014,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-32.459168100307615,2.0,-439.9270996820772,-1.9839657908848065,-1.0,0,0.0
84,6,1.572969134679447,2.6999999999999957,1527.6746860934445,1764,0.01999999999999999,,,,,,,,,,,6,0.5375014387451325,0.0008161638397723436,0.8487081589408029,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,0.5375014387451325,20.0,1527.6746860934445,3,0,0,10009,1,34.45122284706106,1.0,-0.2777777777777781,-1.2,-33.91372140831593,2.0,-443.3248789027731,-1.4555787472285855,0.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-47.258205928054196,3.0,-627.6723955827201,-1.9570948273330064,0.0,1,0.16666666666666666
82,8,1.2761278739759248,2.599999999999996,1581.5529836325995,1765,0.01999999999999999,,,,,,,,,,,6,10.118894155330107,0.0032732596155256033,0.8786405464625558,Simple-DQN-HO,0.13333333333333333,2.4,50,2.7777777777777777,10.118894155330107,20.0,1581.5529836325995,2,0,0,10009,1,34.45122284706106,1.0,-0.16666666666666696,-1.5999999999999999,-24.332328691730954,1.0,-286.33716870759514,-1.7524200079321077,0.0,47.79570736679933,1.0,-0.16666666666666696,-1.5999999999999999,-37.676813211469224,2.0,-470.6846853875423,-2.2539360880365287,0.0,1,0.16666666666666666
84,6,1.6147359225988016,2.6999999999999957,1565.515897126847,1766,0.01999999999999999,,,,,,,,,,,6,0.6167143123852776,0.0007223944994620979,0.8697310539593596,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,0.6167143123852776,20.0,1565.515897126847,3,0,0,10009,1,34.45122284706106,1.0,-0.2777777777777781,-1.2,-33.834508534675784,2.0,-443.1621324532943,-1.4138119593092309,0.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-47.17899305441405,3.0,-627.5096491332414,-1.9153280394136518,0.0,1,0.16666666666666666
84,6,1.2005003524144957,2.6999999999999957,1662.2008208958555,1767,0.01999999999999999,,,,,,,,,,,6,14.681095127552979,0.0009516209247522056,0.923444900497698,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,14.681095127552979,20.0,1662.2008208958555,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.770127719508082,1.0,-256.9262227784952,-1.8280475294935368,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-33.11461223924635,2.0,-441.27373945844226,-2.3295636095979577,-1.0,0,0.0
84,6,1.546098171127647,2.6999999999999957,1670.3519930134084,1768,0.01999999999999999,,,,,,,,,,,6,15.336539266491712,0.0009313299087807536,0.9279733294518941,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,15.336539266491712,20.0,1670.3519930134084,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.11468358056935,1.0,-255.57958300213014,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-32.459168100307615,2.0,-439.9270996820772,-1.9839657908848065,-1.0,0,0.0
83,7,2.1355099247649765,2.039999999999999,1603.4404646671428,1769,0.01999999999999999,,,,,,,,,,,5,13.32461991331053,0.0009329550666734576,0.8908002581484132,Simple-DQN-HO,0.1111111111111111,2.0,42,2.3333333333333335,13.32461991331053,20.0,1603.4404646671428,2,0,0,10009,1,34.45122284706106,0.0,-0.6111111111111112,-1.2,-21.126602933750533,1.0,-258.91267884803665,-0.893037957143056,0.0,47.79570736679933,0.0,-0.6111111111111112,-1.2,-34.4710874534888,2.0,-443.26019552798374,-1.394554037247477,0.0,1,0.2
84,6,1.2031182687017872,2.3142857142857105,1395.0166407632191,1770,0.01999999999999999,,,,,,,,,,,7,-40.47853326539211,0.0011621796293184161,0.7750092448684547,Simple-DQN-HO,0.1111111111111111,2.0,56,3.111111111111111,-40.47853326539211,20.0,1395.0166407632191,5,0,0,10009,3,34.45122284706106,2.0,0.16666666666666652,-1.2,-74.92975611245316,4.0,-837.8306153388656,-1.8254296132062453,2.0,47.79570736679933,2.0,0.16666666666666652,-1.2,-88.27424063219144,5.0,-1022.1781320188128,-2.326945693310666,2.0,3,0.42857142857142855
84,6,1.546098171127647,2.6999999999999957,1670.3519930134084,1771,0.01999999999999999,,,,,,,,,,,6,15.336539266491712,0.0006745407590642571,0.9279733294518941,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,15.336539266491712,20.0,1670.3519930134084,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.11468358056935,1.0,-255.57958300213014,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-32.459168100307615,2.0,-439.9270996820772,-1.9839657908848065,-1.0,0,0.0
84,6,1.546098171127647,2.6999999999999957,1670.3519930134084,1772,0.01999999999999999,,,,,,,,,,,6,15.336539266491712,0.002212087158113718,0.9279733294518941,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,15.336539266491712,20.0,1670.3519930134084,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.11468358056935,1.0,-255.57958300213014,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-32.459168100307615,2.0,-439.9270996820772,-1.9839657908848065,-1.0,0,0.0
81,9,1.404647196331838,2.024999999999997,1535.7702739059087,1773,0.01999999999999999,,,,,,,,,,,8,-20.732383669792124,0.004159228876233101,0.8532057077255049,Simple-DQN-HO,0.1111111111111111,2.0,65,3.611111111111111,-20.732383669792124,20.0,1535.7702739059087,4,0,0,10009,2,34.45122284706106,3.0,0.6666666666666665,-1.2,-55.18360651685319,3.0,-642.9314078880055,-1.6239006855761944,1.0,47.79570736679933,3.0,0.6666666666666665,-1.2,-68.52809103659145,4.0,-827.2789245679526,-2.1254167656806153,1.0,2,0.25
81,9,1.685780428236674,2.6999999999999957,1545.333351013037,1774,0.01999999999999999,,,,,,,,,,,6,0.7513385074279388,0.002709882566705346,0.8585185283405762,Simple-DQN-HO,0.1111111111111111,2.0,51,2.8333333333333335,0.7513385074279388,20.0,1545.333351013037,3,0,0,10009,1,34.45122284706106,1.0,-0.11111111111111116,-1.2,-33.69988433963312,2.0,-442.88541924697586,-1.3427674536713585,0.0,47.79570736679933,1.0,-0.11111111111111116,-1.2,-47.04436885937139,3.0,-627.2329359269229,-1.8442835337757795,0.0,1,0.16666666666666666
84,6,1.546098171127647,2.6999999999999957,1670.3519930134084,1775,0.01999999999999999,,,,,,,,,,,6,15.336539266491712,0.0010914348531514406,0.9279733294518941,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,15.336539266491712,20.0,1670.3519930134084,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.11468358056935,1.0,-255.57958300213014,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-32.459168100307615,2.0,-439.9270996820772,-1.9839657908848065,-1.0,0,0.0
78,12,1.546098171127647,2.6999999999999957,1657.0799930134085,1776,0.01999999999999999,,,,,,,,,,,6,15.336308497260944,0.0007233438082039356,0.9205999961185605,Simple-DQN-HO,0.1111111111111111,2.0,54,3.0,15.336308497260944,20.0,1657.0799930134085,2,0,0,10009,0,34.45122284706106,1.0,0.05555555555555536,-1.2,-19.114914349800117,1.0,-255.66314710469425,-1.4824497107803856,-1.0,47.79570736679933,1.0,0.05555555555555536,-1.2,-32.45939886953838,2.0,-440.01066378464134,-1.9839657908848065,-1.0,0,0.0
83,7,1.0859633340928416,2.024999999999997,1510.517305200899,1777,0.01999999999999999,,,,,,,,,,,8,-21.93674563663796,0.0023776807356625795,0.8391762806671668,Simple-DQN-HO,0.1111111111111111,2.0,64,3.5555555555555554,-21.93674563663796,20.0,1510.517305200899,4,0,0,10009,3,34.45122284706106,3.0,0.6111111111111107,-1.2,-56.38796848369902,3.0,-644.6898042459961,-1.9425845478151909,1.0,47.79570736679933,3.0,0.6111111111111107,-1.2,-69.73245300343729,4.0,-829.0373209259432,-2.444100627919612,1.0,2,0.25
83,7,1.1784163728100883,2.599999999999996,1619.9084717836058,1778,0.01999999999999999,,,,,,,,,,,6,12.283617700864388,0.001559927361086011,0.8999491509908929,Simple-DQN-HO,0.13333333333333333,2.4,49,2.7222222222222223,12.283617700864388,20.0,1619.9084717836058,2,0,0,10009,0,34.45122284706106,1.0,-0.22222222222222232,-1.5999999999999999,-22.16760514619667,1.0,-281.3678681643925,-1.8501315090979442,-1.0,47.79570736679933,1.0,-0.22222222222222232,-1.5999999999999999,-35.51208966593494,2.0,-465.71538484433967,-2.351647589202365,-1.0,0,0.0
85,5,1.2005003524144957,2.6999999999999957,1662.2008208958555,1779,0.01999999999999999,,,,,,,,,,,6,14.681095127552979,0.00390617735683918,0.923444900497698,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,14.681095127552979,20.0,1662.2008208958555,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.770127719508082,1.0,-256.9262227784952,-1.8280475294935368,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-33.11461223924635,2.0,-441.27373945844226,-2.3295636095979577,-1.0,0,0.0
81,9,2.089637830918645,2.399999999999996,1531.315864663923,1780,0.01999999999999999,,,,,,,,,,,7,-1.332994269978934,0.0008806693367660046,0.8507310359244021,Simple-DQN-HO,0.1111111111111111,2.0,58,3.2222222222222223,-1.332994269978934,20.0,1531.315864663923,3,0,0,10009,2,34.45122284706106,2.0,0.2777777777777777,-1.2,-35.784217117039994,2.0,-451.07870388568546,-0.9389100509893873,1.0,47.79570736679933,2.0,0.2777777777777777,-1.2,-49.12870163677826,3.0,-635.4262205656325,-1.4404261310938082,1.0,2,0.2857142857142857
83,7,1.7000099675159808,2.6999999999999957,1630.7780709602175,1781,0.01999999999999999,,,,,,,,,,,6,13.278402487758711,0.0011571620125323534,0.9059878172001213,Simple-DQN-HO,0.1111111111111111,2.0,49,2.7222222222222223,13.278402487758711,20.0,1630.7780709602175,2,0,0,10009,1,34.45122284706106,1.0,-0.22222222222222232,-1.2,-21.17282035930235,1.0,-260.3298961880865,-1.3285379143920517,0.0,47.79570736679933,1.0,-0.22222222222222232,-1.2,-34.517304879040616,2.0,-444.6774128680335,-1.8300539944964727,0.0,1,0.16666666666666666
84,6,1.546098171127647,2.6999999999999957,1670.3519930134084,1782,0.01999999999999999,,,,,,,,,,,6,15.336539266491712,0.002141025383025408,0.9279733294518941,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,15.336539266491712,20.0,1670.3519930134084,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.11468358056935,1.0,-255.57958300213014,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-32.459168100307615,2.0,-439.9270996820772,-1.9839657908848065,-1.0,0,0.0
83,7,1.353147063021762,2.6999999999999957,1465.7604034216338,1783,0.01999999999999999,,,,,,,,,,,6,-2.2294409517992833,0.001446441630832851,0.8143113352342409,Simple-DQN-HO,0.1111111111111111,2.0,49,2.7222222222222223,-2.2294409517992833,20.0,1465.7604034216338,3,0,0,10009,2,34.45122284706106,1.0,-0.22222222222222232,-1.2,-36.680663798860344,2.0,-452.53146543663286,-1.6754008188862706,1.0,47.79570736679933,1.0,-0.22222222222222232,-1.2,-50.02514831859861,3.0,-636.87898211658,-2.1769168989906915,1.0,2,0.3333333333333333
84,6,1.473462946307182,2.6999999999999957,1661.5843671144376,1784,0.01999999999999999,,,,,,,,,,,6,15.198782805625314,0.0008886840078048408,0.9231024261746882,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,15.198782805625314,20.0,1661.5843671144376,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.252440041435747,1.0,-255.86260991263745,-1.5550849356008505,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-32.59692456117401,2.0,-440.2101265925845,-2.0566010157052714,-1.0,0,0.0
83,7,1.851555039891502,2.457142857142853,1586.2603838912228,1785,0.01999999999999999,,,,,,,,,,,7,0.6417368014783618,0.00044496366172097623,0.881255768828458,Simple-DQN-HO,0.1111111111111111,2.0,56,3.111111111111111,0.6417368014783618,20.0,1586.2603838912228,3,0,0,10009,1,34.45122284706106,2.0,0.16666666666666652,-1.2,-33.8094860455827,2.0,-443.41347172961576,-1.1769928420165305,0.0,47.79570736679933,2.0,0.16666666666666652,-1.2,-47.15397056532097,3.0,-627.7609884095629,-1.6785089221209515,0.0,1,0.14285714285714285
85,5,1.2005003524144957,2.6999999999999957,1662.2008208958555,1786,0.01999999999999999,,,,,,,,,,,6,14.681095127552979,0.000799239962361753,0.923444900497698,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,14.681095127552979,20.0,1662.2008208958555,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.770127719508082,1.0,-256.9262227784952,-1.8280475294935368,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-33.11461223924635,2.0,-441.27373945844226,-2.3295636095979577,-1.0,0,0.0
83,7,1.7485116741152489,2.51428571428571,1481.2644469644656,1787,0.01999999999999999,,,,,,,,,,,7,-14.327499795355083,0.0009095104178413749,0.8229246927580367,Simple-DQN-HO,0.1111111111111111,2.0,56,3.111111111111111,-14.327499795355083,20.0,1481.2644469644656,4,0,0,10009,2,34.45122284706106,2.0,0.16666666666666652,-1.2,-48.77872264241614,3.0,-634.5887950580017,-1.2800362077927836,1.0,47.79570736679933,2.0,0.16666666666666652,-1.2,-62.12320716215441,4.0,-818.9363117379488,-1.7815522878972045,1.0,2,0.2857142857142857
82,8,1.8250376545513984,2.342857142857139,1612.3236952910786,1788,0.01999999999999999,,,,,,,,,,,7,10.716803572450317,0.0010945687536150217,0.8957353862728223,Simple-DQN-HO,0.13333333333333333,2.4,57,3.1666666666666665,10.716803572450317,20.0,1612.3236952910786,2,0,0,10009,1,34.45122284706106,2.0,0.22222222222222188,-1.5999999999999999,-23.734419274610744,1.0,-285.47477306265733,-1.203510227356634,0.0,47.79570736679933,2.0,0.22222222222222188,-1.5999999999999999,-37.07890379434901,2.0,-469.8222897426044,-1.705026307461055,0.0,1,0.14285714285714285
83,7,1.546098171127647,2.6999999999999957,1668.1399930134085,1789,0.01999999999999999,,,,,,,,,,,6,15.336500804953252,0.000655203009955585,0.9267444405630052,Simple-DQN-HO,0.1111111111111111,2.0,49,2.7222222222222223,15.336500804953252,20.0,1668.1399930134085,2,0,0,10009,0,34.45122284706106,1.0,-0.22222222222222232,-1.2,-19.114722042107807,1.0,-255.5796214636686,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.22222222222222232,-1.2,-32.459206561846074,2.0,-439.9271381436157,-1.9839657908848065,-1.0,0,0.0
83,7,0.9274889762742374,2.3142857142857105,1420.0845155373204,1790,0.01999999999999999,,,,,,,,,,,7,-16.751278475168498,0.0010652326745912433,0.7889358419651781,Simple-DQN-HO,0.1111111111111111,2.0,56,3.111111111111111,-16.751278475168498,20.0,1420.0845155373204,4,0,0,10009,3,34.45122284706106,2.0,0.16666666666666652,-1.2,-51.20250132222956,3.0,-638.6546191334971,-2.101058905633795,1.0,47.79570736679933,2.0,0.16666666666666652,-1.2,-64.54698584196782,4.0,-823.0021358134443,-2.602574985738216,1.0,2,0.2857142857142857
84,6,1.546098171127647,2.6999999999999957,1670.3519930134084,1791,0.01999999999999999,,,,,,,,,,,6,15.336539266491712,0.0008284805226139724,0.9279733294518941,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,15.336539266491712,20.0,1670.3519930134084,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.11468358056935,1.0,-255.57958300213014,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-32.459168100307615,2.0,-439.9270996820772,-1.9839657908848065,-1.0,0,0.0
84,6,1.546098171127647,2.6999999999999957,1670.3519930134084,1792,0.01999999999999999,,,,,,,,,,,6,15.336539266491712,0.0012373002246022224,0.9279733294518941,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,15.336539266491712,20.0,1670.3519930134084,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.11468358056935,1.0,-255.57958300213014,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-32.459168100307615,2.0,-439.9270996820772,-1.9839657908848065,-1.0,0,0.0
81,9,1.546098171127647,2.6999999999999957,1663.7159930134085,1793,0.01999999999999999,,,,,,,,,,,6,15.336423881876328,0.0014669583179056644,0.9242866627852275,Simple-DQN-HO,0.1111111111111111,2.0,51,2.8333333333333335,15.336423881876328,20.0,1663.7159930134085,2,0,0,10009,0,34.45122284706106,1.0,-0.11111111111111116,-1.2,-19.114798965184733,1.0,-255.5796983867455,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.11111111111111116,-1.2,-32.459283484923,2.0,-439.9272150666926,-1.9839657908848065,-1.0,0,0.0
84,6,1.4714705195390385,2.6999999999999957,1553.5403295809142,1794,0.01999999999999999,,,,,,,,,,,6,0.3450040652029793,0.0004995117778889835,0.863077960878286,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,0.3450040652029793,20.0,1553.5403295809142,3,0,0,10009,1,34.45122284706106,1.0,-0.2777777777777781,-1.2,-34.10621878185808,2.0,-443.72037350659605,-1.557077362368994,0.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-47.45070330159635,3.0,-628.0678901865432,-2.058593442473415,0.0,1,0.16666666666666666
84,6,1.685780428236674,2.6999999999999957,1551.9693510130369,1795,0.01999999999999999,,,,,,,,,,,6,0.7514538920433234,0.0009230938157998025,0.8622051950072429,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,0.7514538920433234,20.0,1551.9693510130369,3,0,0,10009,1,34.45122284706106,1.0,-0.2777777777777781,-1.2,-33.69976895501774,2.0,-442.88530386236044,-1.3427674536713585,0.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-47.044253474756005,3.0,-627.2328205423075,-1.8442835337757795,0.0,1,0.16666666666666666
84,6,1.5502838723927665,2.6999999999999957,1553.613707530123,1796,0.01999999999999999,,,,,,,,,,,6,0.49447766544280913,0.00035621761344373226,0.8631187264056241,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,0.49447766544280913,20.0,1553.613707530123,3,0,0,10009,1,34.45122284706106,1.0,-0.2777777777777781,-1.2,-33.95674518161825,2.0,-443.4132732006488,-1.478264009515266,0.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-47.30122970135652,3.0,-627.7607898805959,-1.9797800896196869,0.0,1,0.16666666666666666
82,8,0.6971062915404891,2.3142857142857105,1367.1736068412893,1797,0.01999999999999999,,,,,,,,,,,7,-17.188249614650278,0.0030500043649226427,0.7595408926896045,Simple-DQN-HO,0.1111111111111111,2.0,57,3.1666666666666665,-17.188249614650278,20.0,1367.1736068412893,4,0,0,10009,3,34.45122284706106,2.0,0.22222222222222188,-1.2,-51.639472461711335,3.0,-639.6356889757798,-2.331441590367543,1.0,47.79570736679933,2.0,0.22222222222222188,-1.2,-64.98395698144961,4.0,-823.9832056557269,-2.8329576704719646,1.0,2,0.2857142857142857
79,11,1.5363534385859212,2.024999999999997,1471.1533659747142,1798,0.01999999999999999,,,,,,,,,,,8,-22.832672892042332,0.0011760301422327757,0.8173074255415077,Simple-DQN-HO,0.1111111111111111,2.0,67,3.7222222222222223,-22.832672892042332,20.0,1471.1533659747142,4,0,0,10009,3,34.45122284706106,3.0,0.7777777777777777,-1.2,-57.28389573910339,3.0,-650.9349512924142,-1.4921944433221113,2.0,47.79570736679933,3.0,0.7777777777777777,-1.2,-70.62838025884166,4.0,-835.2824679723614,-1.9937105234265322,2.0,3,0.375
84,6,1.546098171127647,2.6999999999999957,1670.3519930134084,1799,0.01999999999999999,,,,,,,,,,,6,15.336539266491712,0.0016799874138087034,0.9279733294518941,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,15.336539266491712,20.0,1670.3519930134084,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.11468358056935,1.0,-255.57958300213014,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-32.459168100307615,2.0,-439.9270996820772,-1.9839657908848065,-1.0,0,0.0
79,11,1.851555039891502,2.457142857142853,1577.4123838912228,1800,0.01999999999999999,,,,,,,,,,,7,0.6415829553245156,0.007955888286232948,0.8763402132729022,Simple-DQN-HO,0.1111111111111111,2.0,60,3.3333333333333335,0.6415829553245156,20.0,1577.4123838912228,3,0,0,10009,1,34.45122284706106,2.0,0.38888888888888884,-1.2,-33.809639891736545,2.0,-443.7469589091029,-1.1769928420165305,0.0,47.79570736679933,2.0,0.38888888888888884,-1.2,-47.15412441147481,3.0,-628.0944755890501,-1.6785089221209515,0.0,1,0.14285714285714285
83,7,1.546098171127647,2.6999999999999957,1668.1399930134085,1801,0.01999999999999999,,,,,,,,,,,6,15.336500804953252,0.0013973235618323088,0.9267444405630052,Simple-DQN-HO,0.1111111111111111,2.0,49,2.7222222222222223,15.336500804953252,20.0,1668.1399930134085,2,0,0,10009,0,34.45122284706106,1.0,-0.22222222222222232,-1.2,-19.114722042107807,1.0,-255.5796214636686,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.22222222222222232,-1.2,-32.459206561846074,2.0,-439.9271381436157,-1.9839657908848065,-1.0,0,0.0
81,9,0.9019265304650361,2.6999999999999957,1424.5086078194768,1802,0.01999999999999999,,,,,,,,,,,6,-16.696392064974212,0.0005872813635505736,0.79139367101082,Simple-DQN-HO,0.12222222222222222,2.1999999999999997,51,2.8333333333333335,-16.696392064974212,20.0,1424.5086078194768,4,0,0,10009,2,34.45122284706106,1.0,-0.11111111111111116,-1.3999999999999997,-51.14761491203527,3.0,-648.9008576149213,-2.1266213514429966,1.0,47.79570736679933,1.0,-0.11111111111111116,-1.3999999999999997,-64.49209943177354,4.0,-833.2483742948684,-2.628137431547417,1.0,2,0.3333333333333333
84,6,1.5962900115232774,2.6999999999999957,1635.49872334757,1803,0.01999999999999999,,,,,,,,,,,6,14.831730687931705,0.0024783043190836906,0.9086104018597616,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,14.831730687931705,20.0,1635.49872334757,2,0,0,10009,1,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.619492159129358,1.0,-255.98400789989887,-1.432257870384755,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-32.963976678867624,2.0,-440.331524579846,-1.933773950489176,-1.0,0,0.0
84,6,1.546098171127647,2.6999999999999957,1670.3519930134084,1804,0.01999999999999999,,,,,,,,,,,6,15.336539266491712,0.004604460205882788,0.9279733294518941,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,15.336539266491712,20.0,1670.3519930134084,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.11468358056935,1.0,-255.57958300213014,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-32.459168100307615,2.0,-439.9270996820772,-1.9839657908848065,-1.0,0,0.0
84,6,1.6967036781245213,2.6999999999999957,1632.4576686018777,1805,0.01999999999999999,,,,,,,,,,,6,13.272170400451296,0.00041464585228823125,0.9069209270010435,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,13.272170400451296,20.0,1632.4576686018777,2,0,0,10009,1,34.45122284706106,1.0,-0.2777777777777781,-1.2,-21.179052446609766,1.0,-260.3427408541768,-1.3318442037835112,0.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-34.52353696634803,2.0,-444.69025753412393,-1.8333602838879322,0.0,1,0.16666666666666666
84,6,1.546098171127647,2.6999999999999957,1670.3519930134084,1806,0.01999999999999999,,,,,,,,,,,6,15.336539266491712,0.0011727374512702227,0.9279733294518941,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,15.336539266491712,20.0,1670.3519930134084,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.11468358056935,1.0,-255.57958300213014,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-32.459168100307615,2.0,-439.9270996820772,-1.9839657908848065,-1.0,0,0.0
82,8,1.5321887600885482,2.6999999999999957,1520.7995118877684,1807,0.01999999999999999,,,,,,,,,,,6,0.46008242592684523,0.0010470160050317645,0.8448886177154272,Simple-DQN-HO,0.1111111111111111,2.0,50,2.7777777777777777,0.46008242592684523,20.0,1520.7995118877684,3,0,0,10009,1,34.45122284706106,1.0,-0.16666666666666696,-1.2,-33.99114042113422,2.0,-443.4838586647732,-1.4963591218194843,0.0,47.79570736679933,1.0,-0.16666666666666696,-1.2,-47.335624940872485,3.0,-627.8313753447204,-1.9978752019239052,0.0,1,0.16666666666666666
84,6,1.546098171127647,2.6999999999999957,1670.3519930134084,1808,0.01999999999999999,,,,,,,,,,,6,15.336539266491712,0.0006540875183418393,0.9279733294518941,Simple-DQN-HO,0.1111111111111111,2.0,48,2.6666666666666665,15.336539266491712,20.0,1670.3519930134084,2,0,0,10009,0,34.45122284706106,1.0,-0.2777777777777781,-1.2,-19.11468358056935,1.0,-255.57958300213014,-1.4824497107803856,-1.0,47.79570736679933,1.0,-0.2777777777777781,-1.2,-32.459168100307615,2.0,-439.9270996820772,-1.9839657908848065,-1.0,0,0.0
